Product_ID,Product_Name,Brand,Category,Price,Rating,Reviews,Sales_INR,Skin_Type,Ingredient_Type,Launch_Year,Country
5693,Ultra Kumkumadi Face Oil 30g,Kama Ayurveda,Skincare,2230.36,4.7,104137,664219,Dry,Amla,2019,India
5694,Matte Retinol 0.3% Night Cream 10 ml,Minimalist,Skincare,3863.08,4.8,73163,1003422,Combination,Neem,2019,India
5695,Expert Frizz Control Serum 6 g,Quench Botanics,Haircare,953.51,3.4,20803,175495,Oily,Saffron,2021,India
5696,Revive Beauty Blender Sponge 30g,Swiss Beauty,Tools,2336.92,4.2,1227,44667,Oily,Shea Butter,2020,India
5697,Bright Senorita Bloom Perfume 200ml,Bella Vita,Fragrance,3328.14,3.5,30117,303198,Combination,Turmeric,2021,India
5698,Matte Hyperfix Primer Caramel 30 pcs,Blue Heaven,Makeup,1735.42,5.0,46607,480215,Sensitive,Coconut,2024,India
5699,Hydra Rice Water Shampoo 30g,Quench Botanics,Haircare,1159.68,3.5,46960,880030,Sensitive,Coconut,2019,India
5700,Classic Wax Bloom Body Mist 30g,Nykaa,Fragrance,589.24,4.7,32869,250464,Dry,Saffron,2019,India
5701,Soft Oudh & Amber Perfume 50ml,Forest Essentials,Fragrance,1009.12,3.1,38385,588585,Sensitive,Salicylic Acid,2024,India
5702,Glow Ayurvedic Body Spray 50ml,Kama Ayurveda,Fragrance,4807.67,4.1,1963,58946,Oily,Argan Oil,2022,India
5703,Advanced Detan Face Wash 6 g,Lotus Herbals,Skincare,2647.74,3.9,11036,93862,Sensitive,Coconut,2019,India
5704,Expert Radiance Mask 15g,Lotus Herbals,Skincare,3611.55,3.8,75394,1177238,Sensitive,Ceramides,2022,India
5705,Classic Eyeliner Pen 10 ml,Good Vibes,Makeup,1121.11,3.4,20872,188215,Normal,Rose Water,2020,India
5706,Bright Aloe Vera Gel 30 pcs,Mamaearth,Skincare,1669.36,4.4,54551,714245,Normal,Turmeric,2023,India
5707,Hydra Anti Hairfall Conditioner 250ml,The Moms Co.,Haircare,1227.56,5.0,49358,657035,Oily,Retinol,2018,India
5708,Herbal Retinol 0.3% Night Cream 10 ml,Minimalist,Skincare,1408.23,3.3,72855,449212,All Skin Types,Coconut,2018,India
5709,Expert Oil Clear Face Pack 30 pcs,Himalaya,Skincare,465.72,4.5,27110,180090,Oily,Charcoal,2022,India
5710,Ultra Mini Perfume Spray 30g,Nykaa,Fragrance,3588.59,3.5,5765,65587,Dry,Rose Water,2024,India
5711,Radiant Woodland Musk Perfume 100ml,Nykaa,Fragrance,3183.33,5.0,19709,320753,All Skin Types,Hyaluronic Acid,2018,India
5712,Daily Hyperfix Primer 100ml,Blue Heaven,Makeup,2452.1,4.6,10534,98150,Sensitive,Keratin,2023,India
5713,Herbal Fresh Unisex Perfume 10 ml,Bella Vita,Fragrance,3904.53,3.8,20886,250607,Oily,Saffron,2019,India
5714,Glow Tejasvi Brightening Serum 120 ml,Forest Essentials,Skincare,2277.92,4.2,4539,53677,Sensitive,Saffron,2018,India
5715,Ultra Delicate Facial Cleanser 6 g,Forest Essentials,Skincare,555.12,3.6,83160,1432167,Dry,Argan Oil,2020,India
5716,Revive Aloe Vera Gel 100ml,Mamaearth,Skincare,2070.48,3.9,9118,187907,Combination,Turmeric,2020,India
5717,Soft Beauty Blender 50ml,Good Vibes,Tools,713.81,3.6,2119,38657,All Skin Types,Coconut,2022,India
5718,Glow Eladi Hydrating Cream 30 pcs,Kama Ayurveda,Skincare,4346.49,4.8,25834,350925,Dry,Neem,2024,India
5719,Bright Caffeine Hair Serum 15g,mCaffeine,Haircare,730.48,4.4,27825,478502,Oily,Shea Butter,2020,India
5720,Revive Powder Brush 30 pcs,Blue Heaven,Tools,2204.7,3.3,5229,103555,Dry,Amla,2022,India
5721,Pure Anti-Hairfall Shampoo 250ml,mCaffeine,Haircare,1596.03,3.0,39650,300885,Oily,Niacinamide,2018,India
5722,Herbal Eyeliner Pen 6 g,Good Vibes,Makeup,333.25,3.2,7591,130646,Combination,Saffron,2020,India
5723,Soft Jasmine Mist 200ml,Kama Ayurveda,Fragrance,511.59,4.2,1435,27242,Combination,Neem,2019,India
5724,Pro Delicate Facial Cleanser 100ml,Forest Essentials,Skincare,392.6,4.6,117606,1306634,Normal,Ceramides,2021,India
5725,Matte Safe Sun UV Screen Matte Gel 100ml,Lotus Herbals,Skincare,199.75,5.0,49281,807220,Dry,Shea Butter,2019,India
5726,Revive Eyeconic Kajal 250ml,Lakme,Makeup,324.86,4.2,15812,237419,Normal,Shea Butter,2022,India
5727,Herbal Eyebrow Brush 6 g,Nykaa,Tools,1546.72,4.9,5223,96762,Dry,Niacinamide,2023,India
5728,Matte Deep Repair Conditioner 120 ml,Quench Botanics,Haircare,1450.67,4.5,42379,258900,Combination,Niacinamide,2020,India
5729,Classic Jasmine & Saffron Mist 200ml,Forest Essentials,Fragrance,2940.38,3.1,2252,58808,Dry,Turmeric,2023,India
5730,Expert Apple Cider Vinegar Shampoo 200ml,WOW Skin Science,Haircare,1207.86,4.8,1435,44047,Oily,Niacinamide,2019,India
5731,Revive Tejasvi Brightening Serum 30 pcs,Forest Essentials,Skincare,3703.1,3.4,30953,406394,Normal,Aloe Vera,2022,India
5732,Herbal Tejasvi Brightening Serum 250ml,Forest Essentials,Skincare,306.12,4.5,104285,1191999,All Skin Types,Retinol,2018,India
5733,Hydra Luxury Collection Body Mist 10 ml,Bella Vita,Fragrance,6006.49,4.3,19777,378508,Dry,Vitamin C,2018,India
5734,Expert Cheek Tint Honey 120 ml,Bella Vita,Makeup,1239.98,3.3,73972,1266000,Combination,Keratin,2022,India
5735,Classic Eladi Hydrating Cream 15g,Kama Ayurveda,Skincare,1937.66,4.1,78553,712150,Normal,Tea Tree,2019,India
5736,Hydra Makeup Brush Set 100ml,Swiss Beauty,Tools,582.5,4.8,24504,221650,All Skin Types,Salicylic Acid,2022,India
5737,Pure Compact Puff 200ml,Lakme,Tools,290.88,4.3,13355,150895,Dry,Tea Tree,2022,India
5738,Bright Fresh Unisex Perfume 6 g,Bella Vita,Fragrance,2375.62,4.8,259,11197,Dry,Neem,2022,India
5739,Herbal Aloe Vera Gel 200ml,Mamaearth,Skincare,1992.17,3.8,86065,1541873,All Skin Types,Niacinamide,2018,India
5740,Soft Travel Beauty Sponge 30 pcs,Nykaa,Tools,1158.34,3.7,17748,362661,All Skin Types,Tea Tree,2020,India
5741,Daily Jasmine Mist 30g,Kama Ayurveda,Fragrance,4701.15,3.2,10953,202625,Combination,Shea Butter,2020,India
5742,Advanced Woodland Musk Perfume 30g,Nykaa,Fragrance,4506.39,4.6,33264,172999,Normal,Tea Tree,2019,India
5743,Bright Detan Face Wash 100ml,Lotus Herbals,Skincare,941.91,4.4,80613,581753,Sensitive,Shea Butter,2020,India
5744,Glow Coconut Milk Shampoo 250ml,WOW Skin Science,Haircare,1389.88,3.3,51142,812015,Oily,Vitamin C,2024,India
5745,Radiant Glazed Liquid Lip Balm Mocha 30g,Nykaa,Makeup,1641.45,4.5,5544,71794,Oily,Retinol,2018,India
5746,Radiant Purifying Neem Pack 100ml,Himalaya,Skincare,479.94,4.3,68680,589088,Dry,Vitamin C,2021,India
5747,Classic Compact Puff 30 pcs,Lakme,Tools,934.49,4.4,1527,38665,Normal,Salicylic Acid,2018,India
5748,Pure Compact Brush 6 g,Good Vibes,Tools,643.01,3.8,17194,306619,Normal,Aloe Vera,2020,India
5749,Radiant Deep Repair Conditioner 10 ml,Quench Botanics,Haircare,629.3,4.6,278,35096,Oily,Neem,2023,India
5750,Bright Ceramide Barrier Cream 15g,Minimalist,Skincare,1018.97,4.1,44364,717778,Dry,Niacinamide,2024,India
5751,Pro Hyperfix Primer Mocha 10 ml,Blue Heaven,Makeup,1188.57,4.1,80642,707435,Combination,Rose Water,2020,India
5752,Hydra Luxury Liquid Lipstick 30 pcs,Bella Vita,Makeup,1598.8,3.1,48728,629567,Dry,Retinol,2020,India
5753,Revive Face Roller 10 ml,Blue Heaven,Tools,174.35,3.5,7608,38743,Sensitive,Niacinamide,2019,India
5754,Ultra Woodland Musk Perfume 30 pcs,Nykaa,Fragrance,1825.29,4.3,26057,316330,Normal,Argan Oil,2023,India
5755,Fresh Coconut Milk Shampoo 30g,WOW Skin Science,Haircare,1966.45,4.2,19369,349758,Sensitive,Charcoal,2024,India
5756,Pro Paintstix Lip Crayon 100ml,Nykaa,Makeup,1085.15,3.2,56993,573801,Oily,Saffron,2022,India
5757,Ultra Delicate Facial Cleanser 200ml,Forest Essentials,Skincare,4057.08,3.6,52027,454447,All Skin Types,Amla,2021,India
5758,Soft Anti Hairfall Conditioner 120 ml,The Moms Co.,Haircare,583.64,4.2,17997,333612,Oily,Retinol,2019,India
5759,Expert Mogra Eau de Parfum 100ml,Kama Ayurveda,Fragrance,5192.16,4.4,35777,284813,Oily,Hyaluronic Acid,2020,India
5760,Pro Moi Perfume 30g,Nykaa,Fragrance,4289.16,4.6,26804,210277,All Skin Types,Coconut,2022,India
5761,Herbal Ace Of Face Foundation Stick Almond 30g,Sugar Cosmetics,Makeup,970.31,3.0,33047,290711,All Skin Types,Saffron,2019,India
5762,Soft Glossy Lip Oil 120 ml,Bella Vita,Makeup,797.1,4.7,11577,221558,Dry,Vitamin C,2019,India
5763,Ultra Baked Blush Nude 10 ml,Good Vibes,Makeup,2370.16,4.4,17100,103632,All Skin Types,Tea Tree,2023,India
5764,Glow Bio Cucumber Toner 200ml,Biotique,Skincare,570.23,3.2,116484,691156,Sensitive,Turmeric,2023,India
5765,Pure Brow Definer 6 g,Sugar Cosmetics,Makeup,1912.37,3.3,80970,343646,Normal,Saffron,2019,India
5766,Classic Stay On Foundation Beige 15g,Swiss Beauty,Makeup,205.49,5.0,80909,1093711,All Skin Types,Saffron,2022,India
5767,Matte 9 to 5 Primer + Matte Foundation Mocha 100ml,Lakme,Makeup,2471.64,4.4,74528,308730,Dry,Saffron,2021,India
5768,Revive Red Onion Hair Conditioner 6 g,WOW Skin Science,Haircare,1511.04,3.2,9620,153146,Oily,Charcoal,2023,India
5769,Radiant Herbals Night Cream 10 ml,Himalaya,Skincare,3052.61,3.9,82950,1501228,Dry,Retinol,2022,India
5770,Radiant Mogra Parfum 15g,Forest Essentials,Fragrance,5538.59,3.3,40676,363298,All Skin Types,Salicylic Acid,2022,India
5771,Matte Frizz Control Serum 100ml,Quench Botanics,Haircare,1785.51,4.7,58866,265092,Dry,Neem,2023,India
5772,Ultra Paintstix Lip Crayon 120 ml,Nykaa,Makeup,1866.49,4.0,74444,1246694,All Skin Types,Amla,2021,India
5773,Expert Moi Perfume 15g,Nykaa,Fragrance,1908.21,3.4,7566,60745,All Skin Types,Ceramides,2018,India
5774,Ultra 9 to 5 Primer + Matte Foundation 250ml,Lakme,Makeup,1072.83,3.1,15391,159012,Sensitive,Turmeric,2021,India
5775,Fresh Luxury Liquid Lipstick 200ml,Bella Vita,Makeup,506.43,4.8,72000,578717,Sensitive,Coconut,2018,India
5776,Pro Oud Eternity Perfume 6 g,Bella Vita,Fragrance,295.93,4.5,9631,126608,Normal,Tea Tree,2023,India
5777,Fresh Bio Sandalwood Sunscreen 200ml,Biotique,Skincare,916.31,4.6,84355,612407,All Skin Types,Ceramides,2024,India
5778,Expert HD Matte Lipstick 6 g,Swiss Beauty,Makeup,200.46,4.2,50480,686464,Oily,Turmeric,2021,India
5779,Herbal Cappuccino Hair Mask 50ml,mCaffeine,Haircare,1853.28,4.7,13983,186622,Normal,Shea Butter,2018,India
5780,Matte Makeup Brush Set 30g,Swiss Beauty,Tools,529.16,3.4,13717,157024,All Skin Types,Tea Tree,2021,India
5781,Herbal Oud Eternity Perfume 15g,Bella Vita,Fragrance,1342.35,4.4,15518,109806,Dry,Niacinamide,2020,India
5782,Bright Oud Eternity Perfume 100ml,Bella Vita,Fragrance,5062.92,3.5,32646,359266,Normal,Turmeric,2020,India
5783,Pro Jasmine Mist 250ml,Kama Ayurveda,Fragrance,6151.3,4.2,21312,406675,Combination,Aloe Vera,2022,India
5784,Pure Matte To Last Liquid Lipstick Warm Beige 50ml,Nykaa,Makeup,1815.62,3.7,66409,992629,All Skin Types,Retinol,2018,India
5785,Hydra Niacinamide 10% Serum 120 ml,Minimalist,Skincare,2572.46,3.9,92182,705458,Dry,Tea Tree,2021,India
5786,Revive Ultra Blush Palette 6 g,Swiss Beauty,Makeup,1930.26,3.2,1269,17342,Combination,Saffron,2020,India
5787,Revive Woodland Musk Perfume 200ml,Nykaa,Fragrance,687.86,4.8,9924,149084,All Skin Types,Tea Tree,2022,India
5788,Pro Daily Fresh Body Mist 10 ml,Blue Heaven,Fragrance,5949.59,4.5,39801,615882,Oily,Vitamin C,2020,India
5789,Pro Makeup Mirror 6 g,Nykaa,Tools,1846.6,3.6,20250,169676,Normal,Salicylic Acid,2019,India
5790,Daily Liquid Concealer Beige 30 pcs,Swiss Beauty,Makeup,2381.55,4.9,41089,765015,All Skin Types,Ceramides,2022,India
5791,Hydra Flawless Finish Compact 120 ml,Blue Heaven,Makeup,1703.55,3.6,83305,484505,Normal,Salicylic Acid,2018,India
5792,Soft Botanical Hair Mask 200ml,Quench Botanics,Haircare,284.89,4.1,68385,1213535,Dry,Niacinamide,2018,India
5793,Pro Mogra Parfum 30g,Forest Essentials,Fragrance,4145.53,3.3,11665,207096,Sensitive,Rose Water,2021,India
5794,Revive Delicate Facial Cleanser 200ml,Forest Essentials,Skincare,3422.14,4.4,86460,1166079,Oily,Tea Tree,2018,India
5795,Glow Eyelash Curler 10 ml,Swiss Beauty,Tools,2023.54,3.8,18373,307446,Dry,Neem,2024,India
5796,Classic Eyeshadow Kit Sand 30 pcs,Swiss Beauty,Makeup,2071.14,3.7,73679,811140,Normal,Argan Oil,2021,India
5797,Soft Detan Face Wash 10 ml,Lotus Herbals,Skincare,842.08,3.1,95666,902296,Dry,Vitamin C,2019,India
5798,Glow Radiance Mask 120 ml,Lotus Herbals,Skincare,2288.58,5.0,22909,370790,Combination,Keratin,2023,India
5799,Bright Frizz Control Serum 120 ml,Quench Botanics,Haircare,1531.93,3.3,15375,113761,All Skin Types,Saffron,2019,India
5800,Radiant YouthRx Anti-Ageing Cream 30 pcs,Lotus Herbals,Skincare,3362.5,4.4,37956,303678,All Skin Types,Shea Butter,2021,India
5801,Advanced Silk Skin Face Oil 100ml,Forest Essentials,Skincare,3527.2,3.3,59815,299336,Sensitive,Retinol,2024,India
5802,Revive Ace Of Face Foundation Stick Caramel 250ml,Sugar Cosmetics,Makeup,512.02,4.2,12573,62481,Combination,Aloe Vera,2018,India
5803,Revive Luxury Liquid Lipstick 10 ml,Bella Vita,Makeup,324.54,4.0,83473,1064075,Dry,Argan Oil,2021,India
5804,Revive Absolute Matte Lipstick 6 g,Lakme,Makeup,848.13,4.4,9110,81410,All Skin Types,Tea Tree,2020,India
5805,Pro Salicylic Acid 2% Cleanser 6 g,Minimalist,Skincare,4386.34,4.8,74336,525672,Normal,Charcoal,2018,India
5806,Soft Eyebrow Brush 6 g,Nykaa,Tools,1627.12,4.8,19711,227247,Sensitive,Niacinamide,2018,India
5807,Hydra Blending Sponge 200ml,Lakme,Tools,636.04,4.7,29749,517907,Normal,Retinol,2023,India
5808,Fresh Salicylic Acid 2% Cleanser 10 ml,Minimalist,Skincare,3592.04,4.0,7105,124972,Dry,Coconut,2022,India
5809,Advanced Matte Mousse Foundation Caramel 30g,Bella Vita,Makeup,2169.47,4.3,28819,449324,All Skin Types,Rose Water,2021,India
5810,Soft Purifying Neem Pack 6 g,Himalaya,Skincare,1064.2,4.9,3209,36150,Dry,Saffron,2022,India
5811,Glow Eyelash Curler 100ml,Lakme,Tools,2394.62,4.1,29779,253631,Normal,Neem,2019,India
5812,Pure Vetiver Perfume 100ml,Kama Ayurveda,Fragrance,2624.77,3.7,27462,445167,Normal,Salicylic Acid,2018,India
5813,Ultra Mogra Eau de Parfum 6 g,Kama Ayurveda,Fragrance,4286.87,3.7,41693,303270,All Skin Types,Hyaluronic Acid,2019,India
5814,Matte Salicylic Acid 2% Cleanser 30g,Minimalist,Skincare,1325.7,3.5,4170,60751,Sensitive,Charcoal,2022,India
5815,Glow Eyeconic Kajal 6 g,Lakme,Makeup,1069.4,4.0,77660,1337112,Sensitive,Shea Butter,2020,India
5816,Advanced Powder Brush 10 ml,Blue Heaven,Tools,2513.44,3.1,12294,158650,Normal,Aloe Vera,2024,India
5817,Revive Makeup Brush Set 10 ml,Swiss Beauty,Tools,461.69,4.1,22849,420214,Sensitive,Argan Oil,2021,India
5818,Soft Salicylic Acid 2% Cleanser 30 pcs,Minimalist,Skincare,3926.32,4.5,39611,397082,Dry,Rose Water,2019,India
5819,Bright Classic Eau de Cologne 100ml,Blue Heaven,Fragrance,5243.83,3.9,22131,285401,Sensitive,Turmeric,2022,India
5820,Ultra Eyeconic Kajal Almond 10 ml,Lakme,Makeup,2403.83,3.7,45157,273120,Normal,Retinol,2021,India
5821,Pro Frizz Control Serum 15g,Quench Botanics,Haircare,2024.73,4.0,37981,148076,All Skin Types,Neem,2018,India
5822,Bright Argan Oil Shampoo 200ml,St. Botanica,Haircare,1767.14,3.4,23987,239933,Normal,Shea Butter,2019,India
5823,Revive Keratin Hair Mask 10 ml,WOW Skin Science,Haircare,1783.23,3.0,46281,434966,Normal,Salicylic Acid,2022,India
5824,Advanced Flawless Finish Compact Warm Beige 50ml,Blue Heaven,Makeup,1702.85,3.1,16989,245415,Dry,Keratin,2019,India
5825,Pure Anti-Hairfall Shampoo 50ml,mCaffeine,Haircare,414.75,4.3,37738,581432,All Skin Types,Shea Butter,2024,India
5826,Pro Sweet Floral Perfume 200ml,Blue Heaven,Fragrance,6024.16,4.2,2839,45255,All Skin Types,Hyaluronic Acid,2021,India
5827,Expert Invisible Finish Compact Ivory 10 ml,Lakme,Makeup,1425.38,3.5,52752,958754,Oily,Tea Tree,2020,India
5828,Fresh Mocha Hair Conditioner 50ml,mCaffeine,Haircare,240.31,3.2,18847,323362,Dry,Rose Water,2023,India
5829,Revive Cappuccino Hair Mask 100ml,mCaffeine,Haircare,367.06,4.2,27999,387533,Normal,Keratin,2020,India
5830,Matte Nalpamaradi Face Scrub 10 ml,Kama Ayurveda,Skincare,1979.86,3.5,95149,529943,All Skin Types,Turmeric,2018,India
5831,Radiant Delicate Facial Cleanser 250ml,Forest Essentials,Skincare,3542.06,3.9,47406,483023,Sensitive,Charcoal,2024,India
5832,Radiant Scalp Detox Treatment 200ml,Arata,Haircare,2098.8,3.6,5797,108763,Normal,Rose Water,2018,India
5833,Bright Glazed Liquid Lip Balm Warm Beige 30 pcs,Nykaa,Makeup,1075.47,3.8,52259,664852,All Skin Types,Neem,2018,India
5834,Pro Oil Clear Face Pack 250ml,Himalaya,Skincare,3659.92,3.6,112494,2020518,Sensitive,Vitamin C,2018,India
5835,Soft 9 to 5 Primer + Matte Foundation Ivory 100ml,Lakme,Makeup,2224.05,4.0,75476,1385157,Dry,Hyaluronic Acid,2023,India
5836,Pure Oud Eternity Perfume 10 ml,Bella Vita,Fragrance,3220.11,4.3,38291,277843,Sensitive,Vitamin C,2020,India
5837,Expert Onion Oil Hair Serum 10 ml,The Moms Co.,Haircare,220.47,3.1,2556,40888,All Skin Types,Coconut,2024,India
5838,Matte Oil-Free Moisturizer 250ml,Mamaearth,Skincare,3964.06,4.7,109202,1389003,All Skin Types,Shea Butter,2020,India
5839,Pro Red Onion Hair Conditioner 200ml,WOW Skin Science,Haircare,329.39,3.5,19731,400634,All Skin Types,Amla,2020,India
5840,Daily Compact Brush 30 pcs,Good Vibes,Tools,117.57,4.2,21038,403296,Combination,Tea Tree,2019,India
5841,Pro Smudge Me Not Liquid Lipstick 30g,Sugar Cosmetics,Makeup,2397.58,3.2,19812,312693,Sensitive,Aloe Vera,2021,India
5842,Classic Baked Blush 15g,Good Vibes,Makeup,2033.64,3.6,60128,399249,All Skin Types,Niacinamide,2023,India
5843,Matte Artisto Kajal 200ml,Blue Heaven,Makeup,1838.99,3.2,12069,125929,Normal,Ceramides,2021,India
5844,Fresh Vitamin C Serum 200ml,Mamaearth,Skincare,1000.87,3.9,73483,1114552,All Skin Types,Amla,2019,India
5845,Matte Vitamin C Serum 6 g,Mamaearth,Skincare,2197.32,4.7,37118,596432,Sensitive,Neem,2020,India
5846,Advanced Hydrating Aloe Vera Gel 120 ml,Himalaya,Skincare,2984.42,3.1,48798,511455,Oily,Shea Butter,2023,India
5847,Daily Aloe Vera Hydrating Mist 50ml,Forest Essentials,Skincare,3433.14,4.8,92193,745531,Combination,Saffron,2020,India
5848,Herbal Glazed Liquid Lip Balm Mocha 250ml,Nykaa,Makeup,1580.9,3.6,12893,195628,Sensitive,Shea Butter,2019,India
5849,Ultra Contour De Force Mini Blush 15g,Sugar Cosmetics,Makeup,1148.35,4.8,20165,393769,Dry,Vitamin C,2020,India
5850,Glow Bamboo Sheet Mask 10 ml,Mamaearth,Skincare,4087.4,4.7,119626,1240539,Normal,Rose Water,2022,India
5851,Herbal Pro Brush Set 120 ml,Nykaa,Tools,3182.39,3.8,2893,76341,Normal,Shea Butter,2018,India
5852,Expert Bringadi Night Serum 200ml,Kama Ayurveda,Skincare,1948.1,4.1,116957,475827,All Skin Types,Coconut,2019,India
5853,Classic Oudh & Amber Perfume 15g,Forest Essentials,Fragrance,6125.33,3.7,12601,196688,All Skin Types,Ceramides,2021,India
5854,Matte Biotin Hair Mask 120 ml,St. Botanica,Haircare,1618.27,4.1,33296,283777,All Skin Types,Vitamin C,2024,India
5855,Bright Glossy Lip Oil Honey 120 ml,Bella Vita,Makeup,1933.29,3.7,37054,411851,Combination,Hyaluronic Acid,2018,India
5856,Fresh Absolute Matte Lipstick Honey 30 pcs,Lakme,Makeup,1694.44,4.1,13111,206825,Normal,Argan Oil,2018,India
5857,Soft Onion Black Seed Hair Oil 120 ml,WOW Skin Science,Haircare,2017.52,3.1,22111,125135,Normal,Rose Water,2018,India
5858,Expert Purifying Neem Pack 30 pcs,Himalaya,Skincare,338.41,4.6,75164,860692,Oily,Charcoal,2023,India
5859,Revive Botanical Hair Mask 6 g,Quench Botanics,Haircare,422.0,3.9,66652,451872,Oily,Tea Tree,2020,India
5860,Classic Silk Skin Face Oil 15g,Forest Essentials,Skincare,3049.6,4.8,6215,67525,All Skin Types,Rose Water,2021,India
5861,Daily Scalp Nourish Oil 30 pcs,Quench Botanics,Haircare,582.04,4.4,44005,276435,Combination,Aloe Vera,2019,India
5862,Ultra Anti Hairfall Conditioner 10 ml,The Moms Co.,Haircare,1651.72,4.6,57617,997494,All Skin Types,Coconut,2022,India
5863,Herbal Smudge Me Not Liquid Lipstick 15g,Sugar Cosmetics,Makeup,1512.49,3.6,77352,953238,Normal,Coconut,2020,India
5864,Bright Skin Genius Foundation Mocha 120 ml,Nykaa,Makeup,1263.61,4.6,19946,308023,Oily,Neem,2021,India
5865,Hydra Blending Brush Duo 10 ml,Swiss Beauty,Tools,1135.19,3.4,27578,213614,Oily,Niacinamide,2021,India
5866,Ultra Coconut Milk Shampoo 15g,WOW Skin Science,Haircare,384.2,3.2,51564,240715,All Skin Types,Salicylic Acid,2019,India
5867,Expert Argan Oil Shampoo 50ml,St. Botanica,Haircare,2144.85,3.5,25622,161268,Dry,Charcoal,2023,India
5868,Pro Luxury Liquid Lipstick Beige 10 ml,Bella Vita,Makeup,1869.19,4.6,32674,182050,Dry,Shea Butter,2022,India
5869,Hydra Absolute Matte Lipstick 10 ml,Lakme,Makeup,1451.28,4.3,13055,67691,Oily,Salicylic Acid,2021,India
5870,Classic Purifying Neem Pack 50ml,Himalaya,Skincare,225.8,3.6,100923,494369,Sensitive,Tea Tree,2024,India
5871,Daily Aloe Vera Gel 15g,Mamaearth,Skincare,1201.47,3.0,27907,301383,Dry,Argan Oil,2024,India
5872,Fresh Daily Fresh Body Mist 6 g,Blue Heaven,Fragrance,3736.03,3.8,23084,407985,All Skin Types,Argan Oil,2021,India
5873,Matte Hyperfix Primer Caramel 30 pcs,Blue Heaven,Makeup,1246.4,4.9,82024,1189796,Normal,Vitamin C,2020,India
5874,Ultra Bio Fruit Face Wash 30 pcs,Biotique,Skincare,4321.48,3.2,109665,1605286,Combination,Hyaluronic Acid,2021,India
5875,Ultra Botanical Hair Mask 6 g,Quench Botanics,Haircare,1670.76,4.8,35420,574239,Combination,Ceramides,2018,India
5876,Daily Silk Skin Face Oil 50ml,Forest Essentials,Skincare,1013.07,4.6,118109,1461654,Sensitive,Vitamin C,2023,India
5877,Matte Daily Fresh Body Mist 200ml,Blue Heaven,Fragrance,2295.63,3.3,21061,369097,Oily,Niacinamide,2023,India
5878,Expert Eyebrow Brush 6 g,Nykaa,Tools,2799.4,3.3,4516,80092,Dry,Saffron,2023,India
5879,Matte Liquid Concealer Caramel 250ml,Swiss Beauty,Makeup,1580.46,4.9,53674,588191,Normal,Aloe Vera,2022,India
5880,Radiant Lip & Cheek Tint Mocha 120 ml,Good Vibes,Makeup,728.64,3.6,2119,45771,Combination,Keratin,2018,India
5881,Expert Vetiver Perfume 10 ml,Kama Ayurveda,Fragrance,2428.36,4.5,11738,172852,Normal,Coconut,2021,India
5882,Ultra Eyeconic Kajal 120 ml,Lakme,Makeup,1486.8,3.2,13099,87112,Sensitive,Tea Tree,2019,India
5883,Hydra Matte Foundation Mocha 30 pcs,Good Vibes,Makeup,1591.78,4.0,17739,162163,All Skin Types,Coconut,2022,India
5884,Bright Eyelash Curler 120 ml,Swiss Beauty,Tools,347.11,4.3,4935,55937,Sensitive,Vitamin C,2023,India
5885,Radiant Aloe Vera Gel 6 g,Mamaearth,Skincare,1314.16,3.8,30522,413520,Oily,Coconut,2018,India
5886,Advanced Herbals Night Cream 30 pcs,Himalaya,Skincare,542.8,4.0,81355,762057,All Skin Types,Charcoal,2018,India
5887,Advanced Contour Brush Kit 100ml,Swiss Beauty,Tools,1284.79,4.7,17730,326350,Normal,Coconut,2020,India
5888,Pro Skin Genius Foundation 10 ml,Nykaa,Makeup,2449.18,4.2,17044,91978,Normal,Coconut,2022,India
5889,Pro Vitamin C 10% Serum 30g,Minimalist,Skincare,401.11,4.5,84281,811745,Dry,Vitamin C,2024,India
5890,Advanced Safe Sun UV Screen Matte Gel 100ml,Lotus Herbals,Skincare,725.73,5.0,1059,30367,Normal,Salicylic Acid,2021,India
5891,Classic Invisible Finish Compact 15g,Lakme,Makeup,545.48,4.2,41058,743891,All Skin Types,Niacinamide,2022,India
5892,Advanced Matte To Last Liquid Lipstick Almond 30g,Nykaa,Makeup,2189.97,4.5,45591,380685,All Skin Types,Neem,2024,India
5893,Revive Herbals Night Cream 30 pcs,Himalaya,Skincare,849.39,4.8,9979,93119,Dry,Shea Butter,2024,India
5894,Radiant Matte Mousse Foundation Sand 30 pcs,Bella Vita,Makeup,569.66,4.8,48997,702856,Sensitive,Argan Oil,2018,India
5895,Pure Senorita Bloom Perfume 30g,Bella Vita,Fragrance,1063.84,3.1,12319,90414,Oily,Tea Tree,2023,India
5896,Bright Bio Sandalwood Sunscreen 250ml,Biotique,Skincare,2640.59,4.4,3689,107777,Sensitive,Coconut,2022,India
5897,Pro Luxury Collection Body Mist 50ml,Bella Vita,Fragrance,5337.13,3.7,36769,587705,All Skin Types,Turmeric,2024,India
5898,Expert Salicylic Acid 2% Cleanser 120 ml,Minimalist,Skincare,457.33,3.5,36330,491422,Dry,Salicylic Acid,2019,India
5899,Hydra Skin Genius Foundation 6 g,Nykaa,Makeup,684.88,3.6,52818,522081,Dry,Shea Butter,2024,India
5900,Soft Makeup Remover Pads 30g,Lakme,Tools,890.98,4.8,18056,142200,Normal,Hyaluronic Acid,2022,India
